Date,Temperature,Turbidity,pH,Dissolved Oxygen,Dissolved Solids,WQI
01-01-15,9,14,7.2,3,301,53.6
02-01-15,10.3125,21.6875,7.231875,2.94375,297.6875,49.9
03-01-15,18.125,32.8125,7.33,2.9625,357.625,46.1
04-01-15,16.5,17.25,7.1375,2.05,356,50.2
05-01-15,14.375,23.375,7.19125,2.1875,329.375,48.1
06-01-15,27.875,32.75,7.6825,3.525,377.5,46.5
07-01-15,28.8125,37.4375,7.148125,3.15,321.25,45
08-01-15,22.4375,43.625,7.20375,3.2875,312.5,43.6
09-01-15,25.1875,28.3125,7.414375,2.30625,384.5625,46.7
10-01-15,25.625,29.8125,7.26125,3.43125,366.875,47.4
11-01-15,19.5,19.875,7.4725,3.8375,366.375,51.6
12-01-15,17,20.5,7.3,3.4,384.5,50.9
13-01-15,10.125,16.25,7.18875,2.6625,289,52
14-01-15,10.3125,16.625,7.186875,2.60625,287,51.7
15-01-15,10.5,17,7.185,2.55,285,51.4
16-01-15,10.6875,17.375,7.183125,2.49375,283,51.1
17-01-15,10.875,17.75,7.18125,2.4375,281,50.9
18-01-15,11.0625,18.125,7.179375,2.38125,279,50.6
19-01-15,11.25,18.5,7.1775,2.325,277,50.3
20-01-15,11.4375,18.875,7.175625,2.26875,275,50
21-01-15,11.625,19.25,7.17375,2.2125,273,49.8
22-01-15,11.8125,19.625,7.171875,2.15625,271,49.5
23-01-15,12,20,7.17,2.1,269,49.2
24-01-15,11.8125,20.1875,7.176875,2.19375,272.1875,49.4
25-01-15,11.625,20.375,7.18375,2.2875,275.375,49.5
26-01-15,11.4375,20.5625,7.190625,2.38125,278.5625,49.6
27-01-15,11.25,20.75,7.1975,2.475,281.75,49.6
28-01-15,11.0625,20.9375,7.204375,2.56875,284.9375,49.7
29-01-15,10.875,21.125,7.21125,2.6625,288.125,49.8
30-01-15,10.6875,21.3125,7.218125,2.75625,291.3125,49.8
31-01-15,10.5,21.5,7.225,2.85,294.5,49.9
01-02-15,9,14,7.2,3,301,53.6
02-02-15,10.125,21.875,7.23875,3.0375,300.875,50
03-02-15,17.75,32.375,7.34,2.975,358.75,46.2
04-02-15,16.375,18.0625,7.134375,2.0875,354.5,50
05-02-15,14.5625,22.5625,7.186875,2.18125,330.0625,48.4
06-02-15,27.75,32.5,7.685,3.55,375,46.6
07-02-15,29,38,7.11,3.1,320,44.8
08-02-15,22.21875,43.8125,7.206875,3.29375,312.25,43.6
09-02-15,25.125,28.875,7.41625,2.2375,383.375,46.4
10-02-15,25.5,30.25,7.275,3.425,368.5,47.2
11-02-15,19.25,20.0625,7.44375,3.78125,368.8125,51.5
12-02-15,17.25,20.8125,7.275,3.4375,386.0625,50.8
13-02-15,12.4375,26.75,7.28,3.38125,330,48.4
14-02-15,13.125,27.5,7.28,3.3375,332,48.1
15-02-15,13.8125,28.25,7.28,3.29375,334,47.8
16-02-15,14.5,29,7.28,3.25,336,47.5
17-02-15,15.1875,29.75,7.28,3.20625,338,47.2
18-02-15,15.875,30.5,7.28,3.1625,340,46.9
19-02-15,16.5625,31.25,7.28,3.11875,342,46.7
20-02-15,17.25,32,7.28,3.075,344,46.4
21-02-15,17.9375,32.75,7.28,3.03125,346,46.2
22-02-15,18.625,33.5,7.28,2.9875,348,45.9
23-02-15,19.3125,34.25,7.28,2.94375,350,45.7
24-02-15,20,35,7.28,2.9,352,45.4
25-02-15,19.625,34.5625,7.29,2.9125,353.125,45.6
26-02-15,19.25,34.125,7.3,2.925,354.25,45.7
27-02-15,18.875,33.6875,7.31,2.9375,355.375,45.8
28-02-15,18.5,33.25,7.32,2.95,356.5,46
01-03-15,9,14,7.2,3,301,53.6
02-03-15,9.9375,22.0625,7.245625,3.13125,304.0625,50
03-03-15,17.375,31.9375,7.35,2.9875,359.875,46.4
04-03-15,16.25,18.875,7.13125,2.125,353,49.7
05-03-15,14.75,21.75,7.1825,2.175,330.75,48.7
06-03-15,27.625,32.25,7.6875,3.575,372.5,46.7
07-03-15,28.78125,38.1875,7.113125,3.10625,319.75,44.8
08-03-15,22,44,7.21,3.3,312,43.6
09-03-15,25.0625,29.4375,7.418125,2.16875,382.1875,46.2
10-03-15,25.375,30.6875,7.28875,3.41875,370.125,47.1
11-03-15,19,20.25,7.415,3.725,371.25,51.3
12-03-15,17.5,21.125,7.25,3.475,387.625,50.7
13-03-15,14.1875,27.125,7.421875,3.025,369.5,47.9
14-03-15,14.375,26.25,7.40375,2.95,369,48.2
15-03-15,14.5625,25.375,7.385625,2.875,368.5,48.4
16-03-15,14.75,24.5,7.3675,2.8,368,48.6
17-03-15,14.9375,23.625,7.349375,2.725,367.5,48.9
18-03-15,15.125,22.75,7.33125,2.65,367,49.1
19-03-15,15.3125,21.875,7.313125,2.575,366.5,49.4
20-03-15,15.5,21,7.295,2.5,366,49.6
21-03-15,15.6875,20.125,7.276875,2.425,365.5,49.8
22-03-15,15.875,19.25,7.25875,2.35,365,50
23-03-15,16.0625,18.375,7.240625,2.275,364.5,50.3
24-03-15,16.25,17.5,7.2225,2.2,364,50.5
25-03-15,16.4375,16.625,7.204375,2.125,363.5,50.7
26-03-15,16.625,15.75,7.18625,2.05,363,50.9
27-03-15,16.8125,14.875,7.168125,1.975,362.5,51.1
28-03-15,17,14,7.15,1.9,362,51.2
29-03-15,16.875,14.8125,7.146875,1.9375,360.5,51
30-03-15,16.75,15.625,7.14375,1.975,359,50.7
31-03-15,16.625,16.4375,7.140625,2.0125,357.5,50.5
01-04-15,9,14,7.2,3,301,53.6
02-04-15,9.75,22.25,7.2525,3.225,307.25,50
03-04-15,17,31.5,7.36,3,361,46.5
04-04-15,16.125,19.6875,7.128125,2.1625,351.5,49.5
05-04-15,14.9375,20.9375,7.178125,2.16875,331.4375,49
06-04-15,27.5,32,7.69,3.6,370,46.8
07-04-15,28.5625,38.375,7.11625,3.1125,319.5,44.7
08-04-15,22.25,42.5625,7.22125,3.29375,317.5,43.9
09-04-15,25,30,7.42,2.1,381,45.9
10-04-15,25.25,31.125,7.3025,3.4125,371.75,46.9
11-04-15,18.75,20.4375,7.38625,3.66875,373.6875,51.2
12-04-15,17.75,21.4375,7.225,3.5125,389.1875,50.6
13-04-15,15,27,7.1,2.5,338,47.4
14-04-15,14.9375,26.875,7.10625,2.48125,337.375,47.4
15-04-15,14.875,26.75,7.1125,2.4625,336.75,47.4
16-04-15,14.8125,26.625,7.11875,2.44375,336.125,47.4
17-04-15,14.75,26.5,7.125,2.425,335.5,47.5
18-04-15,14.6875,26.375,7.13125,2.40625,334.875,47.5
19-04-15,14.625,26.25,7.1375,2.3875,334.25,47.5
20-04-15,14.5625,26.125,7.14375,2.36875,333.625,47.5
21-04-15,14.5,26,7.15,2.35,333,47.5
22-04-15,14.4375,25.875,7.15625,2.33125,332.375,47.5
23-04-15,14.375,25.75,7.1625,2.3125,331.75,47.5
24-04-15,14.3125,25.625,7.16875,2.29375,331.125,47.6
25-04-15,14.25,25.5,7.175,2.275,330.5,47.6
26-04-15,14.1875,25.375,7.18125,2.25625,329.875,47.6
27-04-15,14.125,25.25,7.1875,2.2375,329.25,47.6
28-04-15,14.0625,25.125,7.19375,2.21875,328.625,47.6
29-04-15,14,25,7.2,2.2,328,47.6
30-04-15,14.1875,24.1875,7.195625,2.19375,328.6875,47.9
01-05-15,9,14,7.2,3,301,53.6
02-05-15,9.5625,22.4375,7.259375,3.31875,310.4375,50
03-05-15,16.625,31.0625,7.37,3.0125,362.125,46.7
04-05-15,16,20.5,7.125,2.2,350,49.2
05-05-15,15.125,20.125,7.17375,2.1625,332.125,49.3
06-05-15,27.375,31.75,7.6925,3.625,367.5,46.9
07-05-15,28.34375,38.5625,7.119375,3.11875,319.25,44.7
08-05-15,22.5,41.125,7.2325,3.2875,323,44.2
09-05-15,25.125,29.6875,7.400625,2.1875,379,46.1
10-05-15,25.125,31.5625,7.31625,3.40625,373.375,46.8
11-05-15,18.5,20.625,7.3575,3.6125,376.125,51.1
12-05-15,18,21.75,7.2,3.55,390.75,50.5
13-05-15,16.625,13.625,7.13875,2.1125,337.625,52
14-05-15,16.8125,12.8125,7.134375,2.10625,338.3125,52.4
15-05-15,17,12,7.13,2.1,339,52.8
16-05-15,17.6875,13.3125,7.164375,2.1875,341.5625,52.4
17-05-15,18.375,14.625,7.19875,2.275,344.125,52
18-05-15,19.0625,15.9375,7.233125,2.3625,346.6875,51.5
19-05-15,19.75,17.25,7.2675,2.45,349.25,51.1
20-05-15,20.4375,18.5625,7.301875,2.5375,351.8125,50.7
21-05-15,21.125,19.875,7.33625,2.625,354.375,50.3
22-05-15,21.8125,21.1875,7.370625,2.7125,356.9375,49.8
23-05-15,22.5,22.5,7.405,2.8,359.5,49.4
24-05-15,23.1875,23.8125,7.439375,2.8875,362.0625,49
25-05-15,23.875,25.125,7.47375,2.975,364.625,48.6
26-05-15,24.5625,26.4375,7.508125,3.0625,367.1875,48.2
27-05-15,25.25,27.75,7.5425,3.15,369.75,47.8
28-05-15,25.9375,29.0625,7.576875,3.2375,372.3125,47.5
29-05-15,26.625,30.375,7.61125,3.325,374.875,47.1
30-05-15,27.3125,31.6875,7.645625,3.4125,377.4375,46.8
31-05-15,28,33,7.68,3.5,380,46.4
01-06-15,9,14,7.2,3,301,53.6
02-06-15,9.375,22.625,7.26625,3.4125,313.625,50
03-06-15,16.25,30.625,7.38,3.025,363.25,46.8
04-06-15,15.875,21.3125,7.121875,2.2375,348.5,49
05-06-15,15.3125,19.3125,7.169375,2.15625,332.8125,49.6
06-06-15,27.25,31.5,7.695,3.65,365,47
07-06-15,28.125,38.75,7.1225,3.125,319,44.6
08-06-15,22.75,39.6875,7.24375,3.28125,328.5,44.5
09-06-15,25.25,29.375,7.38125,2.275,377,46.3
10-06-15,25,32,7.33,3.4,375,46.7
11-06-15,18.25,20.8125,7.32875,3.55625,378.5625,50.9
12-06-15,18.25,22.0625,7.175,3.5875,392.3125,50.4
13-06-15,26.375,29.75,7.7125,3.825,347.5,47.6
14-06-15,26.25,29.5,7.715,3.85,345,47.7
15-06-15,26.125,29.25,7.7175,3.875,342.5,47.8
16-06-15,26,29,7.72,3.9,340,47.9
17-06-15,26.1875,29.5625,7.681875,3.85,338.75,47.7
18-06-15,26.375,30.125,7.64375,3.8,337.5,47.5
19-06-15,26.5625,30.6875,7.605625,3.75,336.25,47.3
20-06-15,26.75,31.25,7.5675,3.7,335,47.1
21-06-15,26.9375,31.8125,7.529375,3.65,333.75,46.9
22-06-15,27.125,32.375,7.49125,3.6,332.5,46.7
23-06-15,27.3125,32.9375,7.453125,3.55,331.25,46.5
24-06-15,27.5,33.5,7.415,3.5,330,46.3
25-06-15,27.6875,34.0625,7.376875,3.45,328.75,46.1
26-06-15,27.875,34.625,7.33875,3.4,327.5,45.9
27-06-15,28.0625,35.1875,7.300625,3.35,326.25,45.7
28-06-15,28.25,35.75,7.2625,3.3,325,45.5
29-06-15,28.4375,36.3125,7.224375,3.25,323.75,45.3
30-06-15,28.625,36.875,7.18625,3.2,322.5,45.2
01-07-15,9,14,7.2,3,301,53.6
02-07-15,9.1875,22.8125,7.273125,3.50625,316.8125,50
03-07-15,15.875,30.1875,7.39,3.0375,364.375,46.9
04-07-15,15.75,22.125,7.11875,2.275,347,48.8
05-07-15,15.5,18.5,7.165,2.15,333.5,49.9
06-07-15,27.125,31.25,7.6975,3.675,362.5,47.1
07-07-15,27.90625,38.9375,7.125625,3.13125,318.75,44.6
08-07-15,23,38.25,7.255,3.275,334,44.9
09-07-15,25.375,29.0625,7.361875,2.3625,375,46.6
10-07-15,24.8125,31.125,7.356875,3.4625,372.9375,47
11-07-15,18,21,7.3,3.5,381,50.8
12-07-15,18.5,22.375,7.15,3.625,393.875,50.3
13-07-15,26.59375,40.0625,7.144375,3.16875,317.25,44.4
14-07-15,26.375,40.25,7.1475,3.175,317,44.3
15-07-15,26.15625,40.4375,7.150625,3.18125,316.75,44.3
16-07-15,25.9375,40.625,7.15375,3.1875,316.5,44.2
17-07-15,25.71875,40.8125,7.156875,3.19375,316.25,44.2
18-07-15,25.5,41,7.16,3.2,316,44.2
19-07-15,25.28125,41.1875,7.163125,3.20625,315.75,44.1
20-07-15,25.0625,41.375,7.16625,3.2125,315.5,44.1
21-07-15,24.84375,41.5625,7.169375,3.21875,315.25,44
22-07-15,24.625,41.75,7.1725,3.225,315,44
23-07-15,24.40625,41.9375,7.175625,3.23125,314.75,44
24-07-15,24.1875,42.125,7.17875,3.2375,314.5,43.9
25-07-15,23.96875,42.3125,7.181875,3.24375,314.25,43.9
26-07-15,23.75,42.5,7.185,3.25,314,43.8
27-07-15,23.53125,42.6875,7.188125,3.25625,313.75,43.8
28-07-15,23.3125,42.875,7.19125,3.2625,313.5,43.8
29-07-15,23.09375,43.0625,7.194375,3.26875,313.25,43.7
30-07-15,22.875,43.25,7.1975,3.275,313,43.7
31-07-15,22.65625,43.4375,7.200625,3.28125,312.75,43.7
01-08-15,9.1875,14.375,7.198125,2.94375,299,53.3
02-08-15,9,23,7.28,3.6,320,50
03-08-15,15.5,29.75,7.4,3.05,365.5,47.1
04-08-15,15.625,22.9375,7.115625,2.3125,345.5,48.5
05-08-15,15.6875,17.6875,7.160625,2.14375,334.1875,50.3
06-08-15,27,31,7.7,3.7,360,47.2
07-08-15,27.6875,39.125,7.12875,3.1375,318.5,44.6
08-08-15,23.25,36.8125,7.26625,3.26875,339.5,45.2
09-08-15,25.5,28.75,7.3425,2.45,373,46.8
10-08-15,24.625,30.25,7.38375,3.525,370.875,47.3
11-08-15,17.8125,20.8125,7.3125,3.475,380.4375,50.9
12-08-15,18.75,22.6875,7.125,3.6625,395.4375,50.2
13-08-15,24.5,29.625,7.3225,3.2375,367,47.3
14-08-15,24.75,28.1875,7.33375,3.23125,372.5,47.8
15-08-15,25,26.75,7.345,3.225,378,48.3
16-08-15,25.25,25.3125,7.35625,3.21875,383.5,48.8
17-08-15,25.5,23.875,7.3675,3.2125,389,49.3
18-08-15,25.75,22.4375,7.37875,3.20625,394.5,49.9
19-08-15,26,21,7.39,3.2,400,50.5
20-08-15,25.9375,21.5625,7.391875,3.13125,398.8125,50.2
21-08-15,25.875,22.125,7.39375,3.0625,397.625,49.9
22-08-15,25.8125,22.6875,7.395625,2.99375,396.4375,49.6
23-08-15,25.75,23.25,7.3975,2.925,395.25,49.3
24-08-15,25.6875,23.8125,7.399375,2.85625,394.0625,49
25-08-15,25.625,24.375,7.40125,2.7875,392.875,48.7
26-08-15,25.5625,24.9375,7.403125,2.71875,391.6875,48.4
27-08-15,25.5,25.5,7.405,2.65,390.5,48.1
28-08-15,25.4375,26.0625,7.406875,2.58125,389.3125,47.8
29-08-15,25.375,26.625,7.40875,2.5125,388.125,47.5
30-08-15,25.3125,27.1875,7.410625,2.44375,386.9375,47.3
31-08-15,25.25,27.75,7.4125,2.375,385.75,47
01-09-15,9.375,14.75,7.19625,2.8875,297,53.1
02-09-15,9.6875,23.75,7.28,3.55625,322,49.7
03-09-15,15.125,29.3125,7.41,3.0625,366.625,47.2
04-09-15,15.5,23.75,7.1125,2.35,344,48.3
05-09-15,15.875,16.875,7.15625,2.1375,334.875,50.6
06-09-15,26.875,30.75,7.7025,3.725,357.5,47.2
07-09-15,27.46875,39.3125,7.131875,3.14375,318.25,44.5
08-09-15,23.5,35.375,7.2775,3.2625,345,45.6
09-09-15,25.625,28.4375,7.323125,2.5375,371,47
10-09-15,24.4375,29.375,7.410625,3.5875,368.8125,47.6
11-09-15,17.625,20.625,7.325,3.45,379.875,50.9
12-09-15,19,23,7.1,3.7,397,50.1
13-09-15,26.125,27.1875,7.245625,2.8875,363,47.8
14-09-15,26.25,26.875,7.22625,2.975,361,48
15-09-15,26.375,26.5625,7.206875,3.0625,359,48.2
16-09-15,26.5,26.25,7.1875,3.15,357,48.4
17-09-15,26.625,25.9375,7.168125,3.2375,355,48.6
