Date,Temperature,Turbidity,pH,Dissolved Oxygen,Dissolved Solids,WQI
08-03-14,11.8,8.02,8.15,2.8,197,36.9
09-03-14,21,7.4,8.07,2.6,170,36.9
10-03-14,21.4,8.2,8.16,2.8,169,36.9
11-03-14,18,17,8.41,2.7,192,33.4
12-03-14,14,18,8.54,3.6,163,33.9
13-03-14,17,60,8.46,3.9,199,25.4
15-03-14,17,67,8.32,3.2,202,24.5
16-03-14,17,53,8.46,3.4,172,26.1
17-03-14,17,45,8.24,3.7,181,27.4
19-03-14,20,56,8.25,3.6,204,25.8
20-03-14,20,84,8.47,3.3,196,23.2
21-03-14,20,35,8.27,3.9,197,29.3
22-03-14,20,32,8.38,3.6,180,29.8
23-03-14,14,40,8.2,3.7,189,28.2
25-03-14,16,27,8.14,3.7,167,31.2
26-03-14,17,35,8.29,3.8,198,29.3
27-03-14,16,43,8.32,3.3,174,27.5
28-03-14,17,43,8.2,3.9,193,27.7
29-03-14,17,48,8.84,3.8,199,26.9
30-03-14,17,42,8.26,3.6,181,27.8
31-03-14,20,35,8.32,3.3,192,29
01-04-14,22,52,8.22,3.7,174,26.3
02-04-14,22,46,8.32,3.6,195,27.2
03-04-14,22,22.7,8.41,3.8,177,32.4
04-04-14,23,28,8.2,3.4,168,30.7
05-04-14,24,27.2,8.25,2.8,180,30.5
06-04-14,21,21.53,8.23,2.3,176,31.5
07-04-14,21,28,8.4,3.2,180,30.6
08-04-14,22,30,8.18,3.5,195,30.3
09-04-14,22,13,8.1,3.4,170,35.6
10-04-14,17,18,13.0,3.4,100,22.6
11-04-14,20,17,8.3,2.3,195,32.9
12-04-14,25,20,8.12,3.1,193,32.9
13-04-14,25.6,16,8.18,3.1,168,34.2
14-04-14,19,20,8.33,3.3,171,33
15-04-14,20,22,8.18,3.5,193,32.5
16-04-14,22,25,8.3,3.6,178,31.7
17-04-14,22,21,8.25,3.9,195,33.1
18-04-14,21,18,8.14,3.6,173,33.9
19-04-14,19,23,8.42,3.8,192,32.3
20-04-14,19,25,8.38,3.5,136,31.6
21-04-14,20,21,8.2,3.4,173,32.8
22-04-14,19,20,8.14,3.8,184,33.4
24-04-14,20,30,8.35,3.7,198,30.4
25-04-14,20,28,8.32,3.6,192,30.8
26-04-14,20,24,8.16,2.8,180,31.4
27-04-14,20,28,8.41,3.3,198,30.7
28-04-14,22,25.5,8.28,3.6,190,31.5
29-04-14,25,30,8.28,3.4,187,30.2
30-04-14,25,29,8.41,3.9,178,30.7
01-05-14,28,28,8.15,3.5,198,30.8
02-05-14,28,25,8.35,3.6,185,31.7
03-05-14,28,11,8.22,3.3,186,36.3
04-05-14,28,22,8.4,3.8,193,32.7
05-05-14,28,27,8.22,3.7,182,31.2
06-05-14,28,30,8.15,3.5,191,30.3
07-05-14,28,35,8.41,3.9,199,29.3
08-05-14,28,27,8.21,3.5,192,31.1
09-05-14,29,22,8.1,3.4,186,32.5
10-05-14,29,35,8.27,3.8,219,29.3
11-05-14,29,32,8.3,2.6,215,29.2
12-05-14,20,23,8.18,2.9,220,31.8
13-05-14,29,27,8.2,3.1,236,30.8
14-05-14,30,24,8.14,2.9,203,31.5
15-05-14,30,26,8.18,2.6,180,30.7
16-05-14,28,24,8.2,2.8,170,31.4
17-05-14,29,26,8.16,2.8,180,30.9
18-05-14,30,24,8.2,2.8,170,31.4
19-05-14,30,28,8.12,2.1,185,29.6
20-05-14,30,25,8.3,2.8,180,31.1
21-05-14,30,26,8.18,2.8,183,30.9
22-05-14,28,30,8.46,2.2,230,29.3
23-05-14,30,28,8.14,1.8,180,29.2
24-05-14,30,26,8.2,2.3,165,30.4
25-05-14,28,26,8.12,2.8,180,30.9
26-05-14,28,29,8.18,2.4,172,29.7
27-05-14,28,40,8.33,3.3,186,28.1
28-05-14,28,22,8.15,3.6,198,32.6
29-05-14,28,26,8.2,2.2,180,30.2
30-05-14,28,29,8.32,2.9,197,30.2
31-05-14,28,26,8.19,3.7,182,31.4
01-06-14,28,33,8.24,3.8,192,29.7
02-06-14,22,26,8.11,3.4,190,31.3
03-06-14,28,22,8.23,3.6,196,32.6
04-06-14,28,20,8.31,3.5,187,33.1
05-06-14,20,25,8.16,3.8,196,31.8
06-06-14,28,28,8.27,3.7,187,30.9
07-06-14,28,29,8.31,3.8,172,30.7
08-06-14,28,22,8.14,2.8,175,32
09-06-14,28,29,8.2,3.8,180,30.7
10-06-14,28,22,8.15,3.4,170,32.5
11-06-14,28,20,8.25,3.7,194,33.3
12-06-14,28,25,8.33,3.6,189,31.7
13-06-14,28,20,8.15,3.5,198,33.2
14-06-14,28,26,8.23,3.9,195,31.5
15-06-14,28,23,8.22,3.5,194,32.2
16-06-14,28,20,8.35,3.8,184,33.3
17-06-14,28,22,8.22,3.5,196,32.5
18-06-14,26,26,7.38,3.8,222,49
19-06-14,26,23,8.08,3.4,220,32.2
20-06-14,26,18,8.18,3.5,199,33.9
21-06-14,26,23,8.25,3.8,210,32.4
22-06-14,24,16,8.32,2.9,238,34
23-06-14,22,18,8.16,2.6,228,33
24-06-14,23,21,8.35,3.6,199,32.9
25-06-14,23,18,3.27,3.9,197,32.5
26-06-14,23,20,8.09,3.8,199,33.4
27-06-14,23,18,8.24,3.2,208,33.6
28-06-14,23,16,8.08,3.5,218,34.6
29-06-14,24,19,8.23,3.6,174,33.6
30-06-14,24,21,8.3,3.6,187,32.9
01-07-14,25,20,8.06,3.6,202,33.3
02-07-14,25,25,8.22,3.8,218,31.8
03-07-14,25,19,8.07,3.6,204,33.6
04-07-14,25,21,8.1,3.4,215,32.8
05-07-14,26,25,8.15,3.5,220,31.6
06-07-14,26,22,8.25,3.6,216,32.6
07-07-14,26,19,8.22,3.7,199,33.6
08-07-14,27,16,8.16,3.2,180,34.3
09-07-14,27,18,8.35,3.7,199,34
10-07-14,29,21,8.41,3.4,205,32.7
11-07-14,28,17,8.19,3.8,218,34.4
12-07-14,28,20,8.32,3.8,198,33.3
13-07-14,28,25,8.15,3.3,184,31.5
14-07-14,28,28,8.44,3.9,204,31
15-07-14,28,22,8.23,3.6,185,32.6
16-07-14,27,25,8.25,3.8,204,31.8
17-07-14,27,19,8.41,3.4,193,33.4
18-07-14,27,25,8.32,3.8,198,31.8
19-07-14,26,23,8.11,3.6,205,32.3
20-07-14,28,22,8.7,3.7,212,32.5
21-07-14,27,28,8.25,3.3,274,30.7
22-07-14,27,23,8.4,3.6,224,32.2
23-07-14,27,20,8.22,3.7,198,33.3
24-07-14,26,30,8.22,3.8,187,30.4
25-07-14,26,26,8.15,3.5,198,31.3
26-07-14,26,22,8.18,2.9,205,32.1
27-07-14,26,25,8.12,2.3,420,30.6
28-07-14,26,23,8.15,3.2,214,32
29-07-14,26,25,8.35,3.6,203,31.7
30-07-14,26,28,8.28,3.7,215,30.9
31-07-14,27,20,8.19,3.3,193,33
01-08-14,27,23,8.32,3.6,198,32.3
02-08-14,27,25,8.1,3.5,201,31.6
03-08-14,27,20,8.26,3.6,210,33.2
04-08-14,28,26,8.46,2.7,205,30.7
05-08-14,28,23,8.15,3.5,218,32.2
06-08-14,27,25,8.23,3.6,198,31.7
07-08-14,27,22,8.25,3.3,213,32.4
08-08-14,27,21,8.14,3.4,198,32.8
09-08-14,26,25,8.3,3.7,203,31.7
10-08-14,26,27,8.38,3.5,198,31
11-08-14,26,8.22,13.6,3.5,120,22.9
12-08-14,28,27,8.31,3.3,220,30.9
13-08-14,29,29,8.51,3.4,230,30.4
14-08-14,29,26,8.25,3.6,196,31.4
15-08-14,28,20,8.16,3.2,204,33
16-08-14,28,23,8.35,3.6,210,32.2
17-08-14,28,30,8.26,3.3,219,30.2
18-08-14,28,29,8.25,3.6,208,30.6
19-08-14,28,27,8.35,3.2,196,30.9
20-08-14,29,30,8.51,3.4,205,30.2
21-08-14,29,28,8.2,3.6,193,30.9
22-08-14,29,25,8.23,3.6,219,31.7
23-08-14,29,28,8.32,3.5,202,30.8
24-08-14,29,27,8.32,3.6,215,31.1
25-08-14,29,30,8.22,3.3,224,30.2
26-08-14,29,26,8.2,3.7,198,31.4
27-08-14,29,27,8.29,3.6,191,31.1
28-08-14,29,30,8.41,3.5,203,30.3
29-08-14,29,31,8.42,3.9,226,30.2
30-08-14,29,27,8.32,3.5,208,31
31-08-14,29,30,8.22,3.7,206,30.4
01-09-14,29,32,8.41,3.3,221,29.7
02-09-14,29,33,8.34,3.8,219,29.7
03-09-14,29,45,8.38,3.4,235,27.2
04-09-14,28,42,8.3,3.6,209,27.8
05-09-14,26,145,8.15,3.7,201,20.6
06-09-14,26,75,8.23,3.4,181,23.9
07-09-14,27,70,8.41,3.5,198,24.3
08-09-14,27,60,8.18,3.7,182,25.3
09-09-14,27,46,8.22,3.6,199,27.2
10-09-14,27,70,8.3,3.5,214,24.3
11-09-14,27,52,8.3,3.9,230,26.4
12-09-14,27,47,8.27,3.5,213,27
13-09-14,27,58,8.3,3.8,229,25.6
14-09-14,27,46,8.36,3.5,199,27.1
15-09-14,27,42,8.24,3.7,192,27.9
16-09-14,27,38,8.36,3.8,208,28.6
17-09-14,27,40,8.18,3.6,215,28.2
18-09-14,27,43,8.34,3.7,221,27.7
19-09-14,27,35,8.14,3.8,198,29.3
20-09-14,27,32,8.26,3.5,209,29.8
21-09-14,27,28,8.09,3.1,200,30.6
22-09-14,27,26,8.28,2.6,223,30.7
23-09-14,27,25.3,8.09,3.4,198,31.5
24-09-14,27,28,8.31,3.6,201,30.8
25-09-14,27,22,8.42,3.4,218,32.4
26-09-14,27,20,8.24,3.8,196,33.4
27-09-14,27,22,8.22,3.4,212,32.5
28-09-14,27,23,8.28,2.7,220,31.6
29-09-14,24.7,18,7.96,3.7,175,52.4
30-09-14,24,18,8.1,3.3,186,33.7
01-10-14,24,22,8.24,3.6,198,32.6
02-10-14,24,19,8.31,3.5,189,33.5
03-10-14,24,20,8.19,3.6,198,33.2
04-10-14,24.4,18,7.91,3.3,315,52
05-10-14,25.3,21,7.86,3.1,270,50.4
06-10-14,25,18,7.46,2.9,285,51.5
07-10-14,25,21,7.98,2.1,270,48.8
08-10-14,25,20,7.86,2.9,300,50.6
09-10-14,25,18,8.01,3.4,299,33.8
10-10-14,25,22,7.96,2.4,305,49
11-10-14,25,18,7.85,2.7,298,51.2
12-10-14,25,20,7.9,2.6,295,50.2
13-10-14,24,17,8.08,2.8,293,33.6
14-10-14,24,22,7.92,2.4,310,49
15-10-14,23,19,7.84,2.8,298,50.9
16-10-14,23,16,8.1,2.9,319,34.1
17-10-14,22,16,7.64,2.5,282,51.8
18-10-14,22,21,7.88,2.8,325,50
19-10-14,24,20,7.4,2.4,300,49.8
20-10-14,23,23.4,7.92,2.8,315,49.1
21-10-14,22.9,15.2,7.83,2.9,312,52.8
22-10-14,22,20,7.93,2.3,318,49.6
23-10-14,22,19,7.6,2.9,280,51
24-10-14,22,16,7.84,3.2,319,52.9
25-10-14,21,18,8.18,3.6,393,33.9
26-10-14,21,20,7.99,2.9,290,50.6
27-10-14,21,22,7.86,2.5,274,49.2
28-10-14,21,19,7.72,2.8,298,50.9
29-10-14,21,17,7.35,2.5,285,51.3
30-10-14,21,22,7.82,2.9,305,49.7
31-10-14,21,16,7.44,2.8,280,52.3
01-11-14,21,18,7.56,2.6,292,51
02-11-14,21,19,7.86,2.8,256,50.9
03-11-14,21,20,7.95,3.4,270,51.2
04-11-14,21,18,7.71,2.8,250,51.3
05-11-14,21,22,7.93,2.5,283,49.2
06-11-14,20,20,7.45,2.8,296,50.5
07-11-14,20,16,7.54,2.8,273,52.3
08-11-14,20,21,7.95,2.7,322,49.9
09-11-14,20,23,7.32,2.8,298,49.2
10-11-14,20,19,7.43,2.5,281,50.4
11-11-14,20,22,7.6,2.8,292,49.6
12-11-14,20,24,7.46,2.2,299,48
13-11-14,20,18,7.33,2.8,273,51.3
14-11-14,20,17,7.35,2.5,298,51.3
15-11-14,20,18,7.4,2.8,250,51.3
16-11-14,20,21,7.27,2.5,269,49.6
17-11-14,17.0,16.2,8.38,2.8,273,33.8
18-11-14,17,16.2,8.18,2.4,359,33.4
19-11-14,16.9,17.32,8.01,2.4,302,33
20-11-14,16,14.2,7.99,2.8,274,53.2
21-11-14,16,18,7.82,2.7,292,51.2
22-11-14,16,20,7.48,2.9,269,50.6
23-11-14,16,18,7.49,2.9,272,51.5
24-11-14,16,17,7.68,2.8,294,51.8
25-11-14,16,15,7.93,2.4,298,52.1
26-11-14,16,18,7.44,2.7,233,51.2
27-11-14,16,20,7.86,2.5,299,50
28-11-14,15,17,7.92,2.7,315,51.7
29-11-14,15.7,16,8.24,2.5,260,33.6
30-11-14,15,17,8.28,2.8,259,33.6
01-12-14,15,15.3,8.28,2.6,286,33.9
02-12-14,15,19,8.14,2.7,307,32.8
03-12-14,15,16,8.28,2.6,377,33.7
04-12-14,15,18,8.3,2.4,350,32.7
05-12-14,15,22,7.82,2.8,319,49.6
06-12-14,14,17,8.22,2.7,303,33.5
07-12-14,15,20,8.25,2.3,295,32
08-12-14,14,16,8.33,2.8,395,33.9
09-12-14,14,18.13,8.15,2.6,340,33
10-12-14,14,16.48,8.47,2.5,305,33.3
11-12-14,14,19,8.25,2.6,342,32.7
12-12-14,14,16,8.35,2.8,298,33.9
13-12-14,13,20,7.96,2.6,328,50.2
14-12-14,13,22,7.45,2.8,349,49.6
15-12-14,13,17,7.6,2.4,309,51.1
16-12-14,13,23,7.65,2.5,273,48.8
17-12-14,13,25,7.48,2.7,319,48.3
18-12-14,13,21,7.88,2.6,328,49.7
19-12-14,13,27,7.32,2.3,296,47.1
20-12-14,13,23,7.29,2.5,342,48.8
21-12-14,13,20,7.25,2.4,325,49.8
22-12-14,13,18,7.2,2.4,333,50.7
23-12-14,13,16,7.35,2.7,315,52.1
24-12-14,13,22,7.54,2.4,340,49
25-12-14,13,19,7.31,2.8,295,50.9
26-12-14,13,18,7.28,2.6,275,51
27-12-14,13,17,7.46,3.4,255,52.6
28-12-14,13,19,7.77,2.9,287,51
29-12-14,13,25,7.32,2.6,298,48.2
30-12-14,13,24,7.25,2.8,313,48.8
31-12-14,13,21,7.6,2.2,323,49.1
