Date,Temperature,Turbidity,pH,Dissolved Oxygen,Dissolved Solids,WQI
27-03-16,15,20,7.4,2.4,370,49.8
28-03-16,15,18,7.27,2.2,369,50.3
29-03-16,15,17,7.17,2.2,370,50.7
30-03-16,15,14,7.23,2.4,358,52.5
31-03-16,14,16,7.2,3.3,368,53
01-04-16,14,16,7.14,2.4,350,51.6
02-04-16,14,19,7.1,2.5,332,50.4
03-04-16,14,12,7.21,2.1,365,52.8
04-04-16,14,16,7.42,2.6,390,52
05-04-16,14,21,7.18,2.7,358,49.9
06-04-16,14,18,7.39,2.3,342,50.5
07-04-16,15,20,7.54,3.6,327,51.3
08-04-16,16,23,7.48,3.3,308,49.8
09-04-16,16,21,7.15,3.6,335,50.9
10-04-16,15,11.8,7.33,3.1,300,54.9
11-04-16,16,18,7.48,3.4,312,52.1
12-04-16,17,19,7.18,3.6,328,51.8
13-04-16,17,20,7.28,3.3,342,51.1
14-04-16,18,23,7.54,3.6,348,50
15-04-16,18,20,7.23,3.3,319,51.1
16-04-16,18,25,7.41,3.6,329,49.2
17-04-16,18,21,7.37,2.1,320,48.8
18-04-16,18,23,7.56,2.7,336,49.1
19-04-16,19,20,7.7,3.4,312,51.2
20-04-16,18,23,7.56,3.7,363,50.1
21-04-16,18,18,7.89,3.3,342,52
22-04-16,18,22,7.62,3.4,397,50.3
23-04-16,18,20,7.33,3.2,368,50.9
24-04-16,18,12.11,7.3,2.4,361,53.5
25-04-16,18,16,7.21,2.1,360,50.9
26-04-16,19,14,7.4,2.1,368,51.8
27-04-16,19,13,7.3,2.8,375,53.8
28-04-16,19,12,7.21,2.1,370,52.8
29-04-16,19,14,7.27,2.3,369,52.3
30-04-16,19,12,7.21,2.4,360,53.6
01-05-16,19,11,7.24,2.2,350,53.6
02-05-16,20,23,7.49,3.6,382,50
03-05-16,21,18,7.48,4.4,347,52.9
04-05-16,22,19,7.74,4.5,392,52.5
05-05-16,22,21,7.35,4.4,310,51.5
06-05-16,22,25,7.19,4.6,327,49.8
07-05-16,22,21,7.23,4.3,346,51.4
08-05-16,22,23,7.42,4.64,359,50.7
09-05-16,23,21,7.54,4.3,292,51.4
10-05-16,23,24,7.32,4.5,267,50.2
11-05-16,23,18,7.44,3.8,292,52.5
12-05-16,21,14,7.28,2.4,270,52.5
13-05-16,23,21,7.45,3.6,282,50.9
14-05-16,23,18,7.38,2.4,270,50.7
15-05-16,23,20,7.15,3.4,282,51.2
16-05-16,23,25,7.35,3.7,324,49.3
17-05-16,23,27,7.55,3.6,348,48.5
18-05-16,23,29,7.15,3.3,382,47.5
19-05-16,23,32,7.35,3.6,395,46.8
20-05-16,24,30,7.14,3.3,367,47.2
21-05-16,24,33,7.33,3.9,392,46.6
22-05-16,23,30,7.25,3.1,360,47.1
23-05-16,23,28,7.19,3.6,294,48.1
24-05-16,22,33,7.1,3.9,422,46.6
25-05-16,22,35,7.29,3.3,436,45.7
26-05-16,22,34,7.33,3.8,399,46.3
27-05-16,22,32,7.19,3.3,413,46.6
28-05-16,22,34,7.42,3.6,382,46.2
29-05-16,22,30,7.14,2.4,400,46.3
30-05-16,23,35,7.28,3.3,374,45.7
31-05-16,23,31,7.44,3.6,358,47.1
01-06-16,22,3.6,7.19,3.7,378,79.1
02-06-16,22,33,7.28,3.2,347,46.2
03-06-16,23,35,7.13,3.7,346,45.9
04-06-16,23,34,7.34,3.3,357,46
05-06-16,23,30,7.18,2.4,375,46.3
06-06-16,23,34,7.19,2.2,368,45
07-06-16,23,33,7.78,3.8,392,46.6
08-06-16,23,31,7.28,3.3,360,46.9
09-06-16,22,30,7.69,3.6,374,47.4
10-06-16,23,33,7.28,3.6,359,46.5
11-06-16,23,31,7.63,3.6,367,47.1
12-06-16,23,28,7.4,3.8,375,48.2
13-06-16,23,36,7.14,3.8,362,45.7
14-06-16,23,31,7.3,3.7,373,47.2
15-06-16,23,35,7.39,3.3,392,45.7
16-06-16,22,36,7.82,3.7,407,45.7
17-06-16,23,32,7.54,3.8,392,46.9
18-06-16,23,35,7.74,3.5,372,45.8
19-06-16,23,33,7.7,3.4,360,46.4
20-06-16,23,36,7.32,3.6,373,45.6
21-06-16,22,33,7.54,3.2,392,46.2
22-06-16,23,37,7.14,3.6,363,45.3
23-06-16,23,31,7.44,3.8,382,47.2
24-06-16,23,35,7.36,3.6,346,45.9
25-06-16,24,37,7.54,3.6,374,45.3
26-06-16,22,34,7.48,3.2,360,45.9
27-06-16,24,35,7.25,3.7,373,45.9
28-06-16,23,32,7.49,3.5,381,46.7
29-06-16,26,37,8.34,3.6,445,28.8
30-06-16,26,32,7.39,3.3,395,46.6
01-07-16,26,39,7.75,3.8,373,44.9
02-07-16,26,34,7.26,3.3,359,46
03-07-16,26,37,7.49,3.6,377,45.3
04-07-16,25,31,7.26,3.7,395,47.2
05-07-16,25,33,7.67,3.3,357,46.3
06-07-16,25,26,7.25,3.6,329,48.8
07-07-16,25,31,7.38,3.2,337,46.8
08-07-16,25,30,7.48,3.4,347,47.3
09-07-16,25,34,7.24,3.7,318,46.2
10-07-16,25,37,7.54,3.2,342,45.1
11-07-16,25,34,7.25,2.7,312,45.5
12-07-16,25,30,7.5,2.2,330,46.1
13-07-16,25,36,7.59,3.6,349,45.6
14-07-16,24,32,7.16,3.5,363,46.7
21-07-16,23,32,7.25,3.7,290,46.8
22-07-16,24,29,7.31,3.7,298,47.8
23-07-16,25,60,7.34,3.8,300,41
24-07-16,22,55,7.3,3.6,290,41.7
25-07-16,24,50,738,3.4,315,17.3
26-07-16,25,53,7.18,3.3,308,41.9
27-07-16,25,1200,7.29,3.4,306,30.1
28-07-16,25,325,7.21,3.7,315,32
29-07-16,26,135,7.3,3.6,307,35.3
30-07-16,27,81,7.39,3.8,374,38.6
31-07-16,25,60,7.3,3.6,360,40.9
01-08-16,25,79,7.21,3.4,355,38.7
02-08-16,26,75,7.78,3.8,438,39.1
03-08-16,26,70,7.39,3.6,474,39.6
04-08-16,26,53,7.44,3.4,457,41.9
05-08-16,27,50,7.28,3.4,382,42.4
06-08-16,26,75,7.78,3.8,438,39.1
07-08-16,26,70,7.39,3.6,474,39.6
08-08-16,26,53,7.44,3.4,457,41.9
09-08-16,27,50,7.28,3.4,382,42.4
10-08-16,26,75,7.78,3.8,438,39.1
11-08-16,26,70,7.39,3.6,474,39.6
12-08-16,26,53,7.44,3.4,457,41.9
13-08-16,27,50,7.28,3.4,382,42.4
14-08-16,26,75,7.78,3.8,438,39.1
15-08-16,26,29,7.32,3.6,382,47.8
16-08-16,26,31,7.48,3.2,381,46.8
17-08-16,26,27,7.23,3.8,398,48.6
18-08-16,25,28,7.68,3.8,382,48.2
19-08-16,25,30,7.78,3.3,421,47.2
20-08-16,25,30,7.3,3.4,374,47.3
21-08-16,25,28,7.41,3.5,391,48
22-08-16,25,33,7.39,3.4,324,46.4
23-08-16,26,27,7.48,3.7,396,48.5
24-08-16,26,29,7.84,3.2,397,47.5
25-08-16,26,27,7.23,3.4,374,48.3
26-08-16,26,33,7.74,3.7,382,46.5
27-08-16,25,89,7.39,3.6,396,37.9
28-08-16,25,86,7.8,3.7,381,38.1
29-08-16,25,80,7.32,3.6,392,38.6
30-08-16,25,79,7.41,3.4,364,38.7
31-08-16,25,72,7.31,3.4,360,39.4
01-09-16,25,77,7.7,3.7,386,38.9
02-09-16,25,73,7.33,3.5,365,39.3
03-09-16,25,60,7.73,3.3,349,40.8
04-09-16,26,51,7.45,3.7,382,42.4
05-09-16,26,36,7.32,3.2,382,45.4
06-09-16,26,33,7.38,3.8,166,46.6
07-09-16,26,35,7.18,3.7,378,45.9
08-09-16,26,33,7.49,3.7,364,46.5
09-09-16,26,31,7.24,3.4,370,47
10-09-16,26,29,7.3,3.3,370,47.5
11-09-16,26,27,7.43,3.4,365,48.3
12-09-16,26,25,7.3,3.6,356,49.2
13-09-16,25,26,7.4,3.7,350,48.9
14-09-16,25,24,7.31,3.4,370,49.4
15-09-16,26,25,7.22,3.5,365,49.1
16-09-16,26,23,7.3,3.7,366,50.1
17-09-16,25,20,7.34,3.4,372,51.2
18-09-16,26,24,7.3,3.6,365,49.6
19-09-16,26,22,7.44,3.2,357,50.1
20-09-16,26,21,7.48,3.7,342,51
21-09-16,25,23,7.27,3.5,319,49.9
22-09-16,25,27.1,7.35,3.7,342,48.5
23-09-16,24,24,7.8,3.4,357,49.4
24-09-16,24,20,7.14,3.7,370,51.4
25-09-16,24,22,7.18,3.3,363,50.2
26-09-16,24,21,7.48,3.8,392,51
27-09-16,24,19,7.43,3.3,362,51.5
28-09-16,24,24,7.42,3.7,349,49.7
29-09-16,24,21,7.19,3.3,357,50.6
30-09-16,24,19,7.37,3.6,335,51.8
01-10-16,24,16,7.54,3.5,316,53.2
02-10-16,24,19,7.35,3.6,340,51.8
03-10-16,23,17,7.32,3.2,369,52.4
04-10-16,23,19,7.48,3.3,382,51.5
05-10-16,23,22,7.19,3.7,347,50.5
06-10-16,23,20,7.33,3.8,317,51.5
07-10-16,22,18,7.44,3.3,395,52
08-10-16,22,29,7.35,3.4,362,47.6
09-10-16,22,20,7.4,3.4,335,51.2
10-10-16,21,18,7.32,3.3,324,52
11-10-16,21,16,7.38,3.7,309,53.4
12-10-16,21,19,7.43,3.4,322,51.6
13-10-16,21,15,7.19,3.6,336,53.8
14-10-16,21,18,7.49,3.2,317,51.9
15-10-16,21,18,7.36,3.7,335,52.4
16-10-16,21,20,7.3,3.4,325,51.2
17-10-16,21,19,7.38,3.7,362,51.9
18-10-16,21,17,7.3,3.2,378,52.4
19-10-16,21,14,7.84,3.7,363,54.5
20-10-16,20,17,7.75,3.6,346,52.8
21-10-16,20,19,7.38,3.1,366,51.3
22-10-16,20,14,7.34,3.4,346,54.1
23-10-16,20,16,7.42,3.5,336,53.2
24-10-16,20,13,7.84,3.9,339,55.2
25-10-16,20,18,7.29,3.3,322,52
26-10-16,20,17,7.14,3.7,374,52.9
27-10-16,20,16,7.57,3.7,374,53.4
28-10-16,20,19,7.44,3.7,357,51.9
29-10-16,20,17,7.23,3.1,320,52.2
30-10-16,20,15,7.2,3.4,315,53.6
31-10-16,20,18,7.45,3.7,314,52.4
01-11-16,20,14,7.35,3.6,330,54.4
02-11-16,20,16,7.45,3.6,307,53.3
03-11-16,20,19,7.73,3.8,316,52
04-11-16,20,14,7.14,3.4,327,54.1
05-11-16,20,22,7.45,3.7,315,50.5
06-11-16,19,17,7.64,3.6,302,52.8
07-11-16,19,14,7.32,3.6,31,54.4
08-11-16,19,17,7.15,3.3,330,52.5
09-11-16,19,18,7.41,3.2,307,51.9
10-11-16,18,20,7.51,3.6,370,51.3
11-11-16,18,16,7.19,3.5,362,53.2
12-11-16,18,19,7.32,3.7,372,51.9
13-11-16,18,18,7.16,3.4,350,52.1
15-11-16,18,14,7.57,3.7,316,54.5
16-11-16,17,16,7.19,3.4,309,53.1
17-11-16,17,19,7.45,3.6,322,51.8
18-11-16,17,20,7.57,3.3,357,51.1
19-11-16,17,22,7.21,3.8,366,50.6
20-11-16,17,20,7.18,3.4,360,51.2
21-11-16,17,23,7.33,3.5,370,49.9
22-11-16,17,25,7.37,3.6,380,49.2
23-11-16,17,22,7.54,3.3,347,50.2
24-11-16,17,20,7.15,3.4,362,51.2
25-11-16,17,18,7.44,3.7,366,52.4
26-11-16,17,27,7.24,3.3,382,48.2
27-11-16,17,21,7.21,3.4,375,50.7
28-11-16,17,23,7.45,3.7,365,50.1
29-11-16,17,25,7.7,3.6,424,49.2
30-11-16,17,20,7.14,3.4,357,51.2
01-12-16,17,23,7.44,3.7,372,50.1
02-12-16,17,19,7.54,3.9,347,52.1
03-12-16,17,27,7.48,3.6,356,48.5
04-12-16,17,21,7.4,3.4,365,50.7
05-12-16,17,24,7.45,3.7,381,49.7
06-12-16,17,28,7.74,3.6,362,48.1
07-12-16,17,23,7.34,3.4,366,49.9
08-12-16,17,24,7.34,3.6,357,49.6
09-12-16,17,20,7.44,3.7,379,51.4
10-12-16,17,28,7.24,3.4,397,48
11-12-16,17,23,7.64,3.5,366,49.9
12-12-16,17,20,7.19,3.8,355,51.5
13-12-16,16,24,7.45,3.2,346,49.3
14-12-16,16,27,7.48,3.7,342,48.5
15-12-16,16,20,7.4,3.4,320,51.2
16-12-16,16,18,7.38,3.2,327,51.9
17-12-16,16,20,7.37,3.6,330,51.3
18-12-16,16,23,7.3,3.6,334,50
19-12-16,16,17,7.46,3.4,345,52.6
20-12-16,16,15,7.7,3.3,340,53.5
21-12-16,16,16,7.48,3.6,350,53.3
22-12-16,16,14,7.4,3.3,345,54
23-12-16,16,14,7.35,3.3,350,54
24-12-16,16,18,7.45,3.6,355,52.3
25-12-16,16,15,7.44,3.3,370,53.5
26-12-16,16,17,7.33,3.4,365,52.6
27-12-16,16,15,7.31,3.4,370,53.6
28-12-16,16,18,7.45,2.3,377,50.5
29-12-16,16,22,7.3,3.8,342,50.6
30-12-16,13,20,7.35,3.3,321,51.1
31-12-16,13,23,7.3,3.2,357,49.7
