Date,Temperature,Turbidity,pH,Dissolved Oxygen,Dissolved Solids,WQI
09-03-19,14,12,7.22,5.9,271,74.7
10-03-19,14,10,7.33,5.8,199,76.5
11-03-19,14,13,7.21,5.9,240,73.8
12-03-19,13,15,7.61,5.6,210,71.9
13-03-19,14,12,7.45,5.9,245,74.7
14-03-19,14,15,7.69,5.8,220,71.9
15-03-19,14,10,7.61,5.9,240,76.5
16-03-19,12,14,7.41,5.8,219,72.8
17-03-19,13,11,7.49,5.9,235,75.6
18-03-19,13,14,7.29,5.8,240,72.8
19-03-19,12,11,7.45,5.9,220,75.6
20-03-19,14,15,7.23,5.8,246,71.9
21-03-19,14,12,7.21,5.6,235,74.7
22-03-19,14,10,7.16,5.9,233,76.5
23-03-19,14,9,7.12,6.1,243,77.4
24-03-19,14,10,7.16,6.2,223,76.5
25-03-19,14,6,7.08,6.1,242,79.4
26-03-19,14,5.2,7.16,5.8,233,79.6
27-03-19,14,6.7,7.1,5.9,230,79.1
28-03-19,14,7.71,7.31,6.4,220,78.5
29-03-19,14,7.46,7.2,6.1,230,78.6
30-03-19,14,5,7.46,5.8,237,100
31-03-19,14,6,7.4,5.9,230,79.4
01-04-19,14,4,7.35,6.2,220,100
02-04-19,14,6,7.3,6.1,230,79.4
03-04-19,14,8,7.2,5.6,228,78.2
04-04-19,14,7,7.16,5.9,225,78.9
05-04-19,14,5,7.1,6,228,100
06-04-19,14,7,7.16,6.2,220,78.9
07-04-19,14,5,7.19,6,230,100
08-04-19,17,11,7.33,6.1,216,75.6
09-04-19,17,13,7.55,6.3,224,73.8
10-04-19,17,10,7.22,6.1,211,76.5
11-04-19,16,9,7.49,6.4,230,77.4
12-04-19,17,12,7.42,6.1,240,74.7
13-04-19,17,10,7.51,6.2,280,76.5
14-04-19,16,8,7.5,5.9,275,78.2
15-04-19,16,10,7.31,6.1,245,76.5
16-04-19,17,11,7.61,6.5,234,75.6
17-04-19,17,10,7.53,6.2,217,76.5
18-04-19,17,13,7.39,6.4,199,73.8
19-04-19,18,15,7.69,6.1,231,71.9
20-04-19,18,10,7.36,6.4,211,76.5
21-04-19,18,13,7.19,6.1,217,73.8
22-04-19,18,15,7.69,6.5,246,71.9
23-04-19,18,12,7.63,6.2,214,74.7
24-04-19,18,10,7.45,6.4,246,76.5
25-04-19,18,15,7.23,6.7,295,71.9
26-04-19,18,14,7.83,6.4,219,72.8
27-04-19,18,10,7.39,5.8,225,76.5
28-04-19,18,8,7.28,5.6,220,78.2
29-04-19,19,11,7.73,5.9,199,75.6
30-04-19,19,15,7.39,5.8,245,71.9
01-05-19,19,8,7.3,5.6,230,78.2
02-05-19,20,12,7.29,5.9,285,74.7
03-05-19,19,15,7.45,6.3,246,71.9
04-05-19,20,12,7.39,6.1,270,74.7
05-05-19,21,16,7.61,6.4,205,71.1
06-05-19,22,14,7.98,5.8,224,72.8
07-05-19,19,18,7.39,6.2,240,69.4
08-05-19,22,14,7.15,6.5,270,72.8
09-05-19,25,10,7.39,6.1,240,76.5
10-05-19,24,16,7.73,6.4,295,71.1
11-05-19,25,12,7.39,6.1,246,74.7
12-05-19,25,17,7.61,6.5,214,70.2
13-05-19,25,15,7.39,6.4,280,71.9
15-05-19,24,15,7.23,6.2,220,71.9
16-05-19,25,17,7.73,6.3,241,70.2
17-05-19,25,13,7.42,6.2,211,73.8
18-05-19,24,11,7.73,6.4,320,75.6
19-05-19,26,15,7.61,6.1,297,71.9
20-05-19,26,10,7.29,5.9,260,76.5
21-05-19,25,14,7.82,6.4,305,72.8
22-05-19,26,17,7.73,6.2,249,70.2
23-05-19,26,12,7.34,6.2,395,74.7
24-05-19,26,10,7.15,6.5,314,76.5
25-05-19,26,12,7.73,6.1,291,74.7
26-05-19,26,10,7.2,6.3,270,76.5
27-05-19,26,14,7.39,6.2,244,72.8
28-05-19,25,16,7.39,6.5,310,71.1
29-05-19,26,12,7.15,6.2,246,74.7
30-05-19,25,14,7.31,6.4,267,72.8
31-05-19,25,17,7.49,6.1,214,70.2
01-06-19,26,13,7.39,6.4,248,73.8
02-06-19,21,9,7.26,6.7,230,77.4
03-06-19,24,18,7.95,6.8,392,69.4
04-06-19,21,11,7.16,6.2,220,75.6
05-06-19,21,10,7.12,6.5,240,76.5
06-06-19,21,9,7.2,6.3,250,77.4
07-06-19,21,9.4,7.16,6.6,245,77.1
08-06-19,21,7.4,7.22,6.4,220,78.7
09-06-19,21,8.2,7.16,6.5,244,78.1
10-06-19,26,13,7.45,6.2,249,73.8
11-06-19,25,18,7.49,6.7,274,69.4
12-06-19,25,22,7.65,6.4,234,66.5
13-06-19,26,27,7.39,6.2,246,63.5
14-06-19,26,29,7.59,6.7,274,62.5
15-06-19,28,26,7.45,6.9,230,64.1
16-06-19,27,30,7.25,6.4,290,62
17-06-19,26,33,7.9,6.7,324,60.6
18-06-19,26,30,7.83,6.8,296,62
19-06-19,26,26,7.8,6.6,280,64.1
20-06-19,27,22,7.39,6.4,219,66.5
21-06-19,23,25,8.39,5.8,224,49.9
22-06-19,23,20,7.39,5.9,246,67.9
23-06-19,24,27,7.31,5.7,360,63.5
24-06-19,25,29,7.19,5.9,270,62.5
25-06-19,24,32,7.49,5.7,240,61.1
26-06-19,27,24,7.18,5.9,246,65.2
27-06-19,26,27,7.41,5.6,280,63.5
28-06-19,24,22,7.33,5.8,230,66.5
29-06-19,25,28,7.59,5.9,246,63
30-06-19,24,40,7.51,5.8,216,58
01-07-19,26,45,7.29,5.9,290,56.4
02-07-19,26,40,7.15,5.8,225,58
03-07-19,27,48,7.9,5.9,270,55.6
04-07-19,26,33,7.29,5.8,234,60.6
05-07-19,26,23,7.5,5.9,260,65.9
06-07-19,28,45,7.15,5.8,360,56.4
07-07-19,28,22,7.3,5.9,291,66.5
08-07-19,28,40,7.3,5.8,218,58
09-07-19,27,49,7.4,5.8,241,55.4
10-07-19,27.5,47.5,7.495,5.85,295,55.7
15-07-19,29,49,7.8,5.9,335,55.4
16-07-19,27,42,7.3,5.6,270,57.3
17-07-19,27,45,7.3,5.9,290,56.4
18-07-19,27,50,7.49,5.7,316,55.1
19-07-19,27,60,7.45,5.9,295,53
20-07-19,27,52,7.73,5.8,320,54.6
21-07-19,27,48,7.39,5.9,296,55.6
22-07-19,28,52,7.49,5.7,299,54.6
23-07-19,28,50,7.4,5.9,285,55.1
24-07-19,27,46,7.3,5.8,266,56.2
25-07-19,26,60,7.53,5.9,330,53
26-07-19,26,111,7.31,5.8,291,47.3
27-07-19,27,70,7.79,5.9,267,51.4
28-07-19,27,43,7.24,5.8,248,57
29-07-19,28,36,7.54,5.7,290,59.4
30-07-19,28,32,7.49,5.9,266,61.1
31-07-19,27,30,7.39,5.8,295,62
01-08-19,28,26,7.15,5.9,265,64.1
02-08-19,28,38,7.59,5.6,317,58.7
03-08-19,28,45,7.78,5.9,229,56.4
04-08-19,28,60,7.15,6.5,230,53
05-08-19,27,88,7.45,5.9,240,49.2
06-08-19,27,232,7.29,5.3,335,43.1
07-08-19,28,220,7.45,5.7,295,43.4
11-08-19,28,224,7.4,5.8,290,43.3
12-08-19,28,220,7.26,5.8,283,43.4
13-08-19,28,140,7.2,5.6,275,45.7
14-08-19,28,1400,7.16,5.9,260,39.5
15-08-19,28,650,7.12,5.6,275,40.4
16-08-19,28,350,7.26,5.9,260,41.7
18-08-19,28,200,7.31,5.6,250,43.8
19-08-19,28,152,7.15,5.9,224,45.2
20-08-19,29,140,7.18,5.6,296,45.7
21-08-19,27,120,7.9,5.7,280,46.7
22-08-19,27,80,7.82,5.9,291,50.1
23-08-19,27,60,7.45,5.6,280,53
24-08-19,28,48,7.49,5.9,240,55.6
25-08-19,28,42,7.89,5.6,196,57.3
26-08-19,27,40,7.23,5.9,214,58
27-08-19,25,38,7.29,5.8,241,58.7
28-08-19,26,34,7.49,5.9,264,60.2
29-08-19,26,38,7.15,5.7,240,58.7
30-08-19,24,40,7.49,5.9,216,58
31-08-19,26,42,7.62,5.6,246,57.3
01-09-19,27,32,7.48,5.9,390,61.1
02-09-19,27,30,7.8,5.6,323,62
03-09-19,27,25,7.15,5.9,230,64.6
04-09-19,27,22,7.31,5.6,211,66.5
05-09-19,27,20,7.15,5.9,216,67.9
06-09-19,26,18,7.29,5.8,235,69.4
07-09-19,25,15,7.19,5.9,214,71.9
08-09-19,26,18,7.35,5.6,240,69.4
09-09-19,25,20,7.39,5.9,260,67.9
10-09-19,26,24,7.51,5.8,246,65.2
11-09-19,26,29,7.29,5.9,280,62.5
12-09-19,26,22,7.19,5.6,270,66.5
13-09-19,26,27,7.95,5.9,217,63.5
14-09-19,25,19,7.15,5.7,240,68.7
15-09-19,25,15,7.45,5.8,290,71.9
16-09-19,24,18,7.15,5.9,243,69.4
17-09-19,27,22,7.45,5.6,260,66.5
18-09-19,24,20,7.53,5.9,295,67.9
19-09-19,24,15,7.55,5.7,230,71.9
20-09-19,23,17,7.39,5.9,230,70.2
23-09-19,24,35,7.1,5.7,220,59.8
24-09-19,25,28,7.4,5.9,260,63
25-09-19,26,50,7.36,5.7,240,55.1
26-09-19,24,47,7.59,5.9,266,55.9
27-09-19,24,40,7.46,5.6,295,58
28-09-19,24,58,7.82,5.7,324,53.4
29-09-19,24,53,8.41,5.9,291,42.3
30-09-19,23,48,7.29,5.7,270,55.6
01-10-19,24,44,7.49,5.9,249,56.7
02-10-19,23,40,7.59,6.1,232,58
03-10-19,24,44,7.45,5.9,260,56.7
04-10-19,24,29,7.29,5.7,428,62.5
05-10-19,23,29,7.63,5.8,370,62.5
06-10-19,24,35,7.45,5.6,349,59.8
07-10-19,24,30,7.15,5.9,310,62
08-10-19,24,29,7.51,5.6,273,62.5
09-10-19,24,39,7.31,5.9,241,58.3
10-10-19,24,24,7.15,5.7,285,65.2
11-10-19,25,30,7.39,5.9,246,62
12-10-19,24,27,7.61,5.6,349,63.5
13-10-19,22,33,7.45,5.9,295,60.6
14-10-19,22,38,7.51,5.7,249,58.7
15-10-19,22,30,7.45,5,216,62
16-10-19,24,28,7.19,5.9,241,63
17-10-19,23,25,7.45,5.6,210,64.6
18-10-19,22,40,7.88,5.8,249,58
19-10-19,24,35,7.41,5.9,215,59.8
20-10-19,24,30,7.4,5.4,220,62
21-10-19,24,32,7.35,5.6,230,61.1
22-10-19,24,30,7.3,5.9,225,62
23-10-19,24,26,7.2,5.4,220,64.1
24-10-19,24,20,7.7,5.9,235,67.9
25-10-19,24,18,7.66,5.8,230,69.4
26-10-19,24,21,7.4,5.9,220,67.2
27-10-19,24,20,7.3,6.1,230,67.9
28-10-19,24,18,7.3,6,220,69.4
29-10-19,22,16,7.2,5.6,235,71.1
30-10-19,18,14,7.2,5.4,230,72.8
31-10-19,18,17,7.26,5.9,228,70.2
01-11-19,20,19,7.61,5.7,210,68.7
02-11-19,21,25,7.45,5.9,249,64.6
03-11-19,20,29,7.8,5.7,212,62.5
04-11-19,21,25,7.49,5.9,280,64.6
05-11-19,22,29,7.3,5.6,240,62.5
06-11-19,21,23,7.45,5.6,214,65.9
07-11-19,22,20,7.15,5.9,240,67.9
08-11-19,22,40,7.41,5.7,274,58
09-11-19,27,50,7.11,5.4,485,55.1
10-11-19,23,122,7.39,5.9,319,46.6
11-11-19,22,70,7.7,5.7,270,51.4
12-11-19,23,70,7.4,5.9,285,51.4
13-11-19,20,40,7.2,5.6,285,58
14-11-19,20,25,7.5,5.9,234,64.6
15-11-19,20,28,7.4,5.9,240,63
16-11-19,20,25,7.7,5.6,230,64.6
17-11-19,20,20,7.6,5.9,240,67.9
18-11-19,20,28,7.46,6.1,230,63
19-11-19,20,23,7.4,5.9,60,65.9
20-11-19,20,20,7.4,5.9,240,67.9
21-11-19,20,12,7.4,5.6,230,74.7
22-11-19,20,20,7.4,5.9,240,67.9
25-11-19,20,20,7.7,5.9,220,67.9
26-11-19,20,22,7.5,6.1,240,66.5
27-11-19,20,20,7.4,6.2,235,67.9
28-11-19,20,18,7.26,5.8,220,69.4
29-11-19,20,22,7.4,5.9,213,66.5
30-11-19,20,20,7.6,6.1,230,67.9
01-12-19,20,18,7.5,6.2,220,69.4
02-12-19,20,22,7.15,5.9,274,66.5
03-12-19,20,21,7.2,5.7,474,67.2
04-12-19,18,25,7.15,5.6,410,64.6
05-12-19,19,22,7.33,6.3,299,66.5
06-12-19,18,20,7.14,5.8,260,67.9
07-12-19,18,19,7.25,5.9,314,68.7
08-12-19,19,15,7.4,5.6,267,71.9
09-12-19,18,17,7.4,5.8,380,70.2
10-12-19,18,20,7.39,5.4,364,67.9
11-12-19,17,16,7.15,5.9,270,71.1
12-12-19,18,19,7.45,6.2,314,68.7
13-12-19,17,25,7.3,5.9,219,64.6
14-12-19,16,20,7.14,5.3,256,67.9
15-12-19,16,24,7.39,5.9,219,65.2
16-12-19,15,20,7.15,5.6,205,67.9
17-12-19,14,17,7.39,5.8,216,70.2
18-12-19,15,16,7.14,5.9,198,71.1
19-12-19,16,15,7.45,5.8,191,71.9
20-12-19,16,14,7.15,5.9,199,72.8
21-12-19,16,17,7.53,5.7,225,70.2
22-12-19,16,13,7.6,5.9,180,73.8
23-12-19,16,18,7.29,5.7,190,69.4
24-12-19,16,15,7.39,5.9,170,71.9
25-12-19,13,12,7.15,5.7,190,74.7
26-12-19,13,14,7.31,5.9,264,72.8
27-12-19,12,12,7.39,5.7,240,74.7
28-12-19,12,15,7.15,5.9,219,71.9
29-12-19,13,18,7.49,5.6,245,69.4
30-12-19,12,16,7.18,5.9,216,71.1
