Date,Temperature,Turbidity,pH,Dissolved Oxygen,Dissolved Solids,WQI
19-03-18,14,13,7.19,6.4,198,73.8
20-03-18,14,16,7.45,6.7,230,71.1
21-03-18,14,14,7.23,6.3,246,72.8
22-03-18,15,17,7.54,6.8,214,70.2
23-03-18,15,22,7.45,6.3,231,66.5
24-03-18,15,23,7.24,6.7,246,65.9
25-03-18,16,18,7.54,6.2,280,69.4
26-03-18,16,14,7.5,6.1,273,72.8
27-03-18,16,12,7.41,5.9,274,74.7
28-03-18,16,10,7.38,6.3,275,76.5
29-03-18,16,13,7.65,6.7,249,73.8
30-03-18,16,17,7.49,6.3,230,70.2
31-03-18,16,20,7.14,6.1,224,67.9
01-04-18,14,19,7.59,6.8,249,68.7
02-04-18,15,25,7.41,6.4,231,64.6
03-04-18,16,21,7.19,6.5,246,67.2
04-04-18,20,17,7.49,6.2,234,70.2
05-04-18,20,19,7.64,6.8,246,68.7
06-04-18,19,16,7.39,6.2,231,71.1
07-04-18,18,15,7.64,6.7,246,71.9
08-04-18,18,17,7.19,6.3,234,70.2
09-04-18,18,21,7.3,6.8,214,67.2
10-04-18,18,15,7.73,6.5,224,71.9
11-04-18,18,16,7.19,6.2,245,71.1
12-04-18,18,12,7.45,6.7,246,74.7
13-04-18,18,14,7.19,6.1,280,72.8
15-04-18,18,13,7.19,6.3,310,73.8
16-04-18,18,15,7.49,6.5,245,71.9
17-04-18,18,10,7.14,6.1,218,76.5
18-04-18,19,17,7.32,6.3,231,70.2
19-04-18,19,15,7.44,6.7,224,71.9
20-04-18,20,13,7.51,6.4,249,73.8
21-04-18,20,60,7.23,6.3,217,53
22-04-18,20,40,7.2,6.4,215,58
23-04-18,16,30,7.81,2.1,243,45.9
24-04-18,16,25,7.47,2.6,238,48.2
25-04-18,16,21,7.7,2.5,240,49.6
26-04-18,16,18,7.68,2.3,243,50.5
27-04-18,16,14,7.6,2.6,240,53
28-04-18,16,15,7.5,2.6,245,52.4
29-04-18,16,12,7.51,2.9,244,54.5
30-04-18,21,13,7.23,6.8,460,73.8
01-05-18,21,11,7.2,6.7,450,75.6
02-05-18,21,15,7.45,6.2,384,71.9
03-05-18,21,13,7.24,6.8,335,73.8
04-05-18,21,16,7.84,5.8,296,71.1
05-05-18,21,20,7.29,36.3,262,46.7
06-05-18,21,19,7.64,6.7,284,68.7
07-05-18,21,18,7.64,6.8,340,69.4
08-05-18,22,14,7.33,3.6,297,54.4
09-05-18,22,19,7.7,6.8,270,68.7
10-05-18,22,14,7.49,6.3,297,72.8
11-05-18,22,20,7.84,6.2,392,67.9
12-05-18,22,23,7.51,6.4,335,65.9
13-05-18,22,21,7.4,6.9,325,67.2
14-05-18,23.5,13.5,7.345,6.25,282.5,73.3
15-05-18,22,11,7.49,6.7,266,75.6
16-05-18,22,13,7.14,6.3,273,73.8
17-05-18,22,15,7.51,6.8,298,71.9
18-05-18,23,20,7.29,6.3,260,67.9
19-05-18,23,25,7.6,6.7,285,64.6
20-05-18,22,16,7.55,6.9,280,71.1
21-05-18,22,12,7.23,6.5,266,74.7
22-05-18,21,10,7.35,6.3,280,76.5
23-05-18,21,13,7.49,6.5,296,73.8
24-05-18,22,15,7.33,6.3,265,71.9
25-05-18,22,14,7.23,6.8,285,72.8
26-05-18,22,10,7.43,6.3,266,76.5
27-05-18,22,10,7.2,6.7,280,76.5
28-05-18,22,13,7.49,6.3,296,73.8
29-05-18,22,14,7.23,6.8,274,72.8
30-05-18,22,12,7.34,6.5,270,74.7
31-05-18,22,14,7.19,6.6,297,72.8
01-06-18,22,12,7.42,6.3,266,74.7
02-06-18,22,16,7.23,6.8,268,71.1
03-06-18,22,10,7.2,6.5,280,76.5
04-06-18,22,13,7.32,6.2,270,73.8
05-06-18,22,15,7.4,6.8,285,71.9
06-06-18,22,18,7.92,6.1,276,69.4
07-06-18,22,14,7.82,6.6,445,72.8
08-06-18,23,11,7.35,6.3,413,75.6
09-06-18,23,15,7.43,6.8,446,71.9
10-06-18,23,18,7.19,6.5,381,69.4
11-06-18,23,13,7.54,6.3,346,73.8
12-06-18,23,10,7.19,6.9,299,76.5
13-06-18,23,13,7.51,6.4,292,73.8
15-06-18,22,10,7.2,6.1,270,76.5
16-06-18,22,8,7.13,6.4,282,78.2
17-06-18,22,1000,7.41,6.7,280,39.8
18-06-18,21,228,7.4,6.5,290,43.2
19-06-18,20,112,7.38,6.4,280,47.2
20-06-18,21,75,7.3,6.5,300,50.7
21-06-18,21,70,7.42,6.4,306,51.4
22-06-18,22,55,7.54,6.8,296,54
23-06-18,23,45,7.39,6.3,270,56.4
24-06-18,23,29,7.34,6.8,290,62.5
25-06-18,23,27.1,7.51,6.6,299,63.5
26-06-18,23,24,7.64,6.7,239,65.2
27-06-18,23,25,7.4,6.3,224,64.6
28-06-18,23,27,7.64,6.8,248,63.5
29-06-18,23,22,7.39,6.5,270,66.5
30-06-18,23,25,7.21,6.7,285,64.6
01-07-18,23,20,7.39,6.4,273,67.9
02-07-18,23,18,7.73,6.5,249,69.4
03-07-18,23,20,7.21,6.8,281,67.9
04-07-18,24,16,7.14,6.8,260,71.1
05-07-18,24,18,7.54,6.3,296,69.4
06-07-18,24,20,7.79,6.8,249,67.9
07-07-18,24,22,7.25,6.6,260,66.5
08-07-18,24,18,7.2,6.4,270,69.4
09-07-18,24,20,7.51,6.7,249,67.9
10-07-18,24,17,7.18,6.4,260,70.2
11-07-18,24,22,7.37,6.8,292,66.5
12-07-18,24,27,7.42,5.6,255,63.5
13-07-18,24,90,7.63,4.4,270,37.9
14-07-18,24,70,7.73,3.9,292,39.7
15-07-18,24,50,7.49,3.5,266,42.5
16-07-18,24,39,7.19,3.2,249,44.6
17-07-18,24,35,7.1,3,243,45.5
18-07-18,24,32,7.08,2.8,242,46.2
19-07-18,24,28,7.04,2.7,233,47.3
20-07-18,24,24,7.06,2.6,230,48.6
21-07-18,24,20,7.01,2.5,226,50
22-07-18,24,16,7.16,2.2,220,51.1
23-07-18,24,60,7.19,2.8,296,40.6
24-07-18,24,256,7.12,2.4,230,32.7
25-07-18,24,75,7.11,2.2,228,38.7
26-07-18,24,35,7.2,2.4,235,45
27-07-18,24,670,7.22,2.4,233,30.6
28-07-18,24,350,7.18,2.3,230,31.8
29-07-18,23,180,7.16,2.2,220,33.9
30-07-18,22,130,7.12,2.4,215,35.4
31-07-18,22,93,7.09,2.3,220,37.3
01-08-18,22,60,7.16,2.2,215,40.3
02-08-18,22,50,7.12,2.8,205,42.2
03-08-18,23,35,7.24,2.9,230,45.4
04-08-18,23,30,7.54,2.6,209,46.6
05-08-18,23,26,7.5,2.2,205,47.3
06-08-18,24,28,7.29,2.8,225,47.4
07-08-18,23,22,7.51,2.3,235,48.9
08-08-18,23,220,7.5,2.2,230,33.1
09-08-18,22,180,7.45,2.6,220,33.9
10-08-18,23,100,7.4,2.3,215,36.8
11-08-18,23,56,7.35,2.2,219,40.8
12-08-18,23,35,7.3,2.5,215,45.1
13-08-18,23,33,7.26,2.3,213,45.4
14-08-18,23,281,7.2,2.2,215,32.4
15-08-18,23,150,7.34,2.4,210,34.7
16-08-18,23,102,7.2,2.3,217,36.7
17-08-18,23,50,7.7,2.4,214,41.9
18-08-18,23,35,7.45,2.8,230,45.4
19-08-18,23,29,7.59,2.5,216,46.8
20-08-18,23,20,7.32,2.4,241,49.8
21-08-18,23,23,7.4,2.6,240,49
22-08-18,23,21,7.35,2.4,237,49.4
23-08-18,23,18,7.3,2.6,235,51
24-08-18,23,28,7.21,2.3,233,46.8
25-08-18,23,21,7.4,2.4,230,49.4
26-08-18,23,26,7.35,2.4,233,47.6
27-08-18,23,35,7.3,2.1,231,44.6
28-08-18,24,350,7.18,2.3,230,31.8
29-08-18,23,180,7.16,2.2,220,33.9
30-08-18,22,130,7.12,2.4,215,35.4
31-08-18,22,93,7.09,2.3,220,37.3
01-09-18,22,60,7.16,2.2,215,40.3
02-09-18,23,22,7.34,2.8,266,49.6
03-09-18,23,18,7.54,2.6,285,51
04-09-18,23,21,7.19,2.5,245,49.6
05-09-18,23,24,7.63,2.9,224,49
06-09-18,23,20,7.23,2.5,240,50
07-09-18,23,22,7.39,2.8,266,49.6
08-09-18,23,17,7.18,2.6,244,51.5
09-09-18,23,16,7.16,2.4,240,51.6
10-09-18,23,18,7.45,2.7,216,51.2
11-09-18,23,20,7.18,2.3,214,49.6
12-09-18,24,21,7.62,2.6,219,49.7
13-09-18,23,18,7.29,2.3,234,50.5
14-09-18,20,22,7.1,2.8,264,49.6
15-09-18,22,19,7.14,2.8,241,50.9
16-09-18,20,16,7.16,2.4,265,51.6
17-09-18,22,15,7.29,2.4,241,52.1
18-09-18,21,17,7.51,2.9,270,52
19-09-18,23,20,7.21,2.3,246,49.6
20-09-18,20,14,7.12,2.6,270,53
21-09-18,20,12,7.18,2.3,280,53.3
22-09-18,21,20,7.73,2.8,260,50.5
23-09-18,21,16,7.6,2.3,255,51.4
24-09-18,21,18,7.29,2.6,231,51
25-09-18,21,14,7.31,2.8,241,53.3
26-09-18,21,14,7.45,2.4,218,52.5
27-09-18,22,16,7.14,2.8,241,52.3
28-09-18,23,20,7.33,2.4,229,49.8
29-09-18,22,13,7.24,2.9,211,54
30-09-18,22,20,7.64,2.4,241,49.8
01-10-18,22,19,7.42,3.4,211,51.6
02-10-18,25,10,7.29,3.6,185,56.5
03-10-18,24,12,7.32,2.9,180,54.5
04-10-18,23,15,7.29,2.4,225,52.1
05-10-18,23,12,7.29,2.8,240,54.4
06-10-18,22,14,7.33,2.6,266,53
07-10-18,22,8,7.49,4.4,281,58.2
08-10-18,22,6,7.48,5.3,269,79.4
09-10-18,22,5,7.42,5.3,265,100
10-10-18,22,6,7.4,5.6,268,79.4
11-10-18,22,7,7.36,5.6,265,78.9
12-10-18,21,8,7.3,5.8,280,78.2
13-10-18,21,7,7.21,5.5,273,78.9
14-10-18,23,11,7.32,5.8,266,75.6
15-10-18,23,14,7.45,5.6,285,72.8
16-10-18,23,12,7.14,5.4,230,74.7
17-10-18,22,16,7.73,5.8,246,71.1
18-10-18,23,12,7.39,5.4,216,74.7
19-10-18,24,10,7.63,5.6,246,76.5
20-10-18,22,19,7.45,5.4,240,68.7
21-10-18,22,12,7.4,5.8,241,74.7
22-10-18,22,15,7.45,5.6,266,71.9
23-10-18,22,12,7.14,5.3,241,74.7
24-10-18,24,10,7.21,5.8,216,76.5
25-10-18,23,14,7.59,5.4,266,72.8
26-10-18,22,13,7.39,5.8,246,73.8
27-10-18,22,16,7.29,5.6,231,71.1
28-10-18,22,16,7.35,5.8,216,71.1
29-10-18,24,18,7.32,5.6,242,69.4
30-10-18,22,15,7.18,5.7,210,71.9
31-10-18,24,12,7.92,5.4,241,74.7
01-11-18,23,14,7.21,5.3,211,72.8
02-11-18,24,12,7.84,5.8,230,74.7
03-11-18,23,14,7.29,5.6,210,72.8
04-11-18,23,19,7.61,5.8,291,68.7
05-11-18,24,10,7.51,5.8,241,76.5
06-11-18,24,6,7.4,5.9,245,79.4
07-11-18,24,3,7.3,5.4,235,100
08-11-18,24,4,7.26,5.3,233,100
09-11-18,23,11,7.39,5.8,244,75.6
10-11-18,22,14,7.18,5.6,230,72.8
11-11-18,23,10,7.45,5.9,298,76.5
12-11-18,23,14,7.15,5.6,208,72.8
13-11-18,22,12,7.82,5.8,220,74.7
14-11-18,20,15,7.44,4.45,284,54.5
15-11-18,22,16,7.69,5.9,212,71.1
16-11-18,23,12,7.15,5.6,226,74.7
17-11-18,22,14,7.39,5.9,249,72.8
18-11-18,22,11,7.3,5.3,230,75.6
19-11-18,22,14,7.15,5.8,214,72.8
20-11-18,22,12,7.45,5.6,230,74.7
21-11-18,22,14,7.63,5.8,214,72.8
22-11-18,23,16,7.23,5.6,220,71.1
23-11-18,23,12,7.18,5.9,246,74.7
24-11-18,22,15,7.45,5.6,230,71.9
25-11-18,22,10,7.48,5.5,249,76.5
26-11-18,22,12,7.7,5.8,245,74.7
27-11-18,24,18,7.45,5.2,280,69.4
28-11-18,23,12,7.15,5.7,216,74.7
29-11-18,22,14,7.64,5.9,241,72.8
30-11-18,23,16,7.29,5.6,210,71.1
