Date,Temperature,Turbidity,pH,Dissolved Oxygen,Dissolved Solids,WQI
01-01-16,16.5,20,7.115,6.05,261,67.9
02-01-16,12.5625,24.375,8.136875,5.5375,316.0625,50.2
03-01-16,19.21875,27.75,7.1521875,5.353125,317.90625,63.1
04-01-16,15.625,18.8125,7.844375,4.9375,342.625,52.8
05-01-16,18.5,27,8.115,4.65,295.5,31.6
06-01-16,23.0625,32.15625,7.574375,4.15625,322.90625,47
07-01-16,19.59375,25.6875,8.2028125,5.390625,323.90625,49.7
08-01-16,22.375,43.25,7.13875,5.125,327.75,56.9
09-01-16,24.0625,29.4375,7.769895834,3.608333334,311.3125,47.6
10-01-16,20.15625,30.44791667,7.519270834,5.897916667,315.0208334,61.8
11-01-16,19.5,20.25,8.315,6.3,301.75,52
12-01-16,17.54166667,23,7.536458334,5.375,356.0416667,65.9
13-01-16,15.88,24.7,7.3102,3.854,284.52,49.5
14-01-16,15.62,23.3,7.4098,4.046,291.98,50.2
15-01-16,15.36,21.9,7.5094,4.238,299.44,50.9
16-01-16,15.1,20.5,7.609,4.43,306.9,51.7
17-01-16,17.64,19.6,7.1086,4.922,281.46,52.4
18-01-16,12.18,29.7,7.6082,4.414,306.02,48
19-01-16,17.22,21.8,8.1078,3.406,293.08,32.5
20-01-16,18.51,20.15,7.6074,3.898,273.64,51.5
21-01-16,19.8,18.5,7.107,4.39,254.2,52.7
22-01-16,16.84,18.85,7.3566,4.882,271.01,52.8
23-01-16,13.88,19.2,7.6062,5.374,287.82,68.5
24-01-16,14.67,24.3,7.3558,4.616,304.13,50.1
25-01-16,15.46,29.4,7.1054,3.858,320.44,47.8
26-01-16,16,26,7.105,4.016666667,305.1666667,49.1
27-01-16,16.34375,22.5625,7.1103125,4.214583334,290.6770834,50.6
28-01-16,16.6875,19.125,7.115625,4.4125,276.1875,52.4
29-01-16,16.03125,19.1875,7.1209375,6.44375,255.53125,68.5
30-01-16,17.875,25.25,8.12625,4.975,317.375,32.2
31-01-16,12.47916667,21.875,7.301041667,4.5375,280.1458333,51.1
01-02-16,14.69333333,21.4,7.139733333,5.294666667,285.7066667,66.9
02-02-16,12.35416667,25.29166667,7.711458333,4.829166667,325.5208333,49.8
03-02-16,15.58333333,26.16666667,7.400833333,5.158333333,347.75,64
04-02-16,14.5,21.47916667,7.472708333,4.3375,342.5,51.2
05-02-16,14.64583333,23.47916667,7.663958333,4.258333333,315.0833333,50.3
06-02-16,19,33.33333333,7.353333333,3.466666667,315.5,46.3
07-02-16,18.375,30.08333333,7.97125,5.095833333,331.9583333,61.9
08-02-16,17.52083333,36.45833333,7.516875,4.145833333,325.2916667,45.7
09-02-16,19.83333333,26.83333333,7.530833333,3.166666667,314.1666667,48.2
10-02-16,17.04166667,29.875,7.53625,5.608333333,305.9166667,62
11-02-16,14.58333333,27.60416667,8.01625,3.7125,285.5625,31
12-02-16,15.84722222,25,7.567986111,4.808333333,366.0138889,49.9
13-02-16,12.55555556,28.77777778,7.423472222,4.181944444,298.7638889,48.2
14-02-16,12.83333333,30.16666667,7.611875,4.039583333,305.9791667,47.6
15-02-16,16.33333333,27.73,7.5325,4.775,305.4166667,48.8
16-02-16,12.5,30.5,7.576458333,5.177083333,311.5208333,61.7
17-02-16,13.23333333,29,7.670416667,5.4125,321.7916667,62.5
18-02-16,13.5,27.16666667,7.937708333,5.814583333,334.3958333,63.4
