Date,Temperature,Turbidity,pH,Dissolved Oxygen,Dissolved Solids,WQI
01-01-17,19.4375,26.28125,7.384375,5.425,324.6875,63.9
02-01-17,14.75,32.375,8.155,4.7375,343,30.2
03-01-17,14,24.5,7.705,5.7,324.25,64.9
04-01-17,17.921875,34.328125,7.10328125,4.8203125,307.15625,46.6
05-01-17,21.04729167,16.41666667,8.25625,6.067708334,258.1875,54
06-01-17,21,21.375,7.9725,6.725,285.75,67
07-01-17,21.55681818,20.92784091,7.124375,6.140340909,297.1988637,67.3
08-01-17,18.20833334,36.65625,7.324479167,5.678125,249.71875,59.2
09-01-17,17.75,20.25,8.1425,4.225,223,33.5
10-01-17,21.35416667,21.54166667,7.967083334,6.614583334,262.1458334,66.8
11-01-17,17.3125,23.03125,8.1415625,5.48125,216.46875,50.8
12-01-17,9.8078125,19.4125,7.2396875,6.80625,286.03125,68.4
13-01-17,16.5,22.07291667,7.60375,4.604166667,296.7395834,51.1
14-01-17,17,21.64583334,7.6075,4.758333334,292.4791667,51.4
15-01-17,17.5,21.21875,7.61125,4.9125,288.21875,51.6
16-01-17,12.5,29.125,7.615,6.9,335.625,62.4
17-01-17,15,28.53125,7.11875,4.3875,327.03125,48.4
18-01-17,14.75,27.6875,7.3725,4.5,332.4375,48.7
19-01-17,14.5,26.84375,7.62625,4.6125,337.84375,49.1
20-01-17,14.25,26,7.88,4.725,343.25,49.5
21-01-17,14,25.15625,8.13375,4.8375,348.65625,32.2
22-01-17,14.16666667,26.22916667,7.970833334,5.491666667,332.8958334,63.9
23-01-17,14.33333334,27.30208334,7.807916667,6.145833334,317.1354167,63.3
24-01-17,14.5,28.375,7.645,6.8,301.375,62.8
25-01-17,16,31.53125,7.39875,6.2875,297.03125,61.3
26-01-17,17.5,34.6875,7.1525,5.775,292.6875,59.9
27-01-17,15,34.84375,7.65625,5.2625,321.34375,59.9
28-01-17,12.5,35,8.16,4.75,350,29.6
29-01-17,13.6875,34.71875,7.65875,4.746875,337.875,46.5
30-01-17,14.875,34.4375,7.1575,4.74375,325.75,46.5
31-01-17,15.8125,26.15625,7.65625,3.740625,313.125,48.9
01-02-17,19.625,27.4375,7.13125,6.2,313.125,63.3
02-02-17,18.1875,27.59375,8.15375,4.234375,356.375,31.2
03-02-17,13.578125,28.171875,7.70171875,6.9296875,302.84375,62.9
04-02-17,17.83333334,31.66666667,7.433333334,4.966666667,298.5,47.5
05-02-17,21.75375,16.5,8.2675,6.25625,271.625,54
06-02-17,18.125,17.40625,8.225625,6.23125,269.0625,53.5
07-02-17,21.44886364,20.44744318,7.1228125,5.891193182,295.1960228,67.6
08-02-17,16.75,35.5625,7.158125,5.68125,244.6875,59.6
09-02-17,19.28125,30.09375,7.1428125,4.234375,255.8125,47.7
10-02-17,20.21875,23.6875,8.136875,6.303125,253.78125,50.5
11-02-17,18.04166667,20.77083334,7.823541667,5.654166667,233.5625,67.4
12-02-17,10.49375,16.3,7.23625,7.525,283.125,70.8
13-02-17,12,24.5,8.14,6.7,298.5,50.2
14-02-17,11.6875,21.84375,7.6440625,4.715625,317.90625,51.2
15-02-17,11.625,22.1875,7.648125,4.23125,320.5625,50.8
16-02-17,11.5625,22.53125,7.6521875,3.746875,323.21875,50.3
17-02-17,11.625,22,7.78125,4.1375,318.125,50.8
18-02-17,11.6875,21.46875,7.9103125,4.528125,313.03125,51.3
19-02-17,11.75,20.9375,8.039375,4.91875,307.9375,33.6
20-02-17,11.8125,20.40625,8.1684375,5.309375,302.84375,52
21-02-17,16,29.75,7.1725,4.825,293.25,48.1
22-02-17,15.5875,29.19375,7.2765625,4.740625,299.65625,48.3
23-02-17,15.175,28.6375,7.380625,4.65625,306.0625,48.4
24-02-17,14.7625,28.08125,7.4846875,4.571875,312.46875,48.6
25-02-17,14.35,27.525,7.58875,4.4875,318.875,48.8
26-02-17,13.9375,26.96875,7.6928125,4.403125,325.28125,48.9
27-02-17,14.125,24.0625,7.696875,4.41875,334.9375,50.1
28-02-17,14.3125,21.15625,7.7009375,4.434375,344.59375,51.4
01-03-17,16.5625,26.84375,7.378125,6.475,321.5625,63.6
02-03-17,12.125,30.8125,7.1525,6.73125,323.75,61.6
03-03-17,20.15625,28.84375,7.1984375,4.409375,313.1875,48.3
04-03-17,17.58333333,30.83333334,7.765,5.4,284,61.6
05-03-17,21.126875,22.75,8.27875,5.278125,251.0625,50.9
