Date,Temperature,Turbidity,pH,Dissolved Oxygen,Dissolved Solids,WQI
01-01-20,20.27007813,26.80575749,6.0734375,7.733185279,245.1328125,49.1
02-01-20,21.11712891,49.20597383,6.256421875,7.727125516,247.3441407,43
03-01-20,21.90953125,70.27591674,6.427375,7.721456378,249.403125,39.8
04-01-20,22.75658203,92.67613311,6.610359375,7.715396616,251.6144532,48.7
05-01-20,23.5763086,114.4112127,6.787328125,7.709532165,253.7496094,47.1
06-01-20,24.42335938,136.8114291,6.9703125,7.703472403,255.9609375,45.9
07-01-20,25.24308594,158.5465087,7.14728125,7.697607953,258.0960938,45
08-01-20,26.09013672,180.946725,7.330265625,7.69154819,260.3074219,44.3
09-01-20,26,111.7047539,7.437,7.588613427,262.3,47.3
10-01-20,25.0625,39.92323196,7.475375,7.663608352,261.4,58
11-01-20,24.5,31.26671002,7.31,7.788603277,242.5,61.4
12-01-20,24.5,29.04577333,7.3065,7.788409689,242.35,62.4
13-01-20,20.59796875,48.15530538,6.103625,7.730403601,244.246875,43.2
14-01-20,20.62529297,46.5995054,6.106140625,7.7300147,244.1730469,43.5
15-01-20,20.65261719,45.04370543,6.10865625,7.7296258,244.0992188,43.8
16-01-20,20.67994141,43.48790545,6.111171875,7.7292369,244.0253907,44.2
17-01-20,20.70726563,41.93210547,6.1136875,7.728847999,243.9515625,44.5
18-01-20,20.73458985,40.3763055,6.116203125,7.728459099,243.8777344,44.9
19-01-20,20.76191407,38.82050552,6.11871875,7.728070198,243.8039063,45.3
20-01-20,20.78923828,37.26470554,6.121234375,7.727681298,243.7300782,45.7
21-01-20,20.8165625,35.70890556,6.12375,7.727292397,243.65625,46.2
22-01-20,20.74388672,38.57994961,6.129765625,7.72734342,245.4824219,45.4
23-01-20,20.67121094,41.45099365,6.13578125,7.727394443,247.3085938,44.6
24-01-20,20.59853516,44.32203769,6.141796875,7.727445466,249.1347657,44
25-01-20,20.52585938,47.19308173,6.1478125,7.727496489,250.9609375,43.4
26-01-20,20.4531836,50.06412578,6.153828125,7.727547512,252.7871094,42.8
