Date,Temperature,Turbidity,pH,Dissolved Oxygen,Dissolved Solids,WQI
01-04-18,14.49291667,25.29184689,7.767291667,6.910547996,250.2291667,64.5
02-04-18,13.15,29.40089373,7.887333333,6.41699131,242.7666667,62.3
03-04-18,15.46666667,29.61410724,7.951333333,7.625517957,251.2,62.2
04-04-18,18.0125,26.07732075,7.812,7.450711271,257.05,64
05-04-18,18.87083333,29.72803425,7.812666667,7.473821251,284.1083333,62.1
06-04-18,18.25,24.50374776,7.680833333,7.309431232,296.8333333,64.9
07-04-18,18.31666667,26.9377946,7.71275,7.580457879,266.6416667,63.5
08-04-18,18.71666667,35.7010081,7.598208333,6.078567859,245.8458333,59.5
09-04-18,19.03333333,32.06005494,7.665333333,6.293344506,236.9666667,61
10-04-18,18.80833333,26.60660178,7.759333333,6.651871154,245.0666667,63.7
11-04-18,17.875,26.44481529,7.566458333,7.247897801,240.9791667,63.8
12-04-18,13.33041667,22.01391751,6.6828125,7.341458711,238.68125,66.5
13-04-18,18.1,32.03426974,7.57,7.293352954,254.4666667,61
14-04-18,18.13125,42.11849544,7.7275,7.864745796,238.3,57.3
15-04-18,18.075,33.12372418,7.526666667,7.326308107,259.9333333,60.6
16-04-18,18.0625,34.50178474,7.605,7.376119018,236,60
17-04-18,18.05,33.54651196,7.466666667,7.225929928,224.7333333,60.4
18-04-18,18.37083333,36.59123919,7.505,7.275740838,226.8,59.2
19-04-18,18.35833333,36.63596641,7.523333333,7.392218414,222.2,59.2
20-04-18,18.67916667,36.68069363,7.525,7.275362658,228.2666667,59.1
21-04-18,18.66666667,53.05875419,7.41,7.225173568,215.3333333,54.4
22-04-18,18.72083333,44.22654583,7.397333333,7.26484692,217.375,56.7
23-04-18,17.44166667,38.72767081,7.598,5.837853605,229.4166667,58.4
24-04-18,17.49583333,34.89546246,7.482,6.01086029,230.4583333,59.8
25-04-18,17.55,31.39658743,7.556,5.983866975,233.8333333,61.3
26-04-18,17.60416667,28.23104574,7.546666667,5.923540327,237.5416667,62.9
27-04-18,17.65833333,24.73217072,7.517333333,6.029880346,239.25,64.8
28-04-18,17.7125,22.89996237,7.481333333,6.036220364,243.625,65.9
29-04-18,17.76666667,19.73442068,7.482,6.142560383,246,68.1
30-04-18,19.4875,17.90221232,7.386,7.448900401,320.7083333,69.5
01-05-18,17.3875,9.153337298,7.332083333,6.821907086,287.875,77.3
02-05-18,15.7375,13.49333762,7.62375,6.432231397,268.4166667,73.3
03-05-18,17.49583333,15.68750461,7.664166667,7.713389041,257.7916667,71.3
04-05-18,18.9,15.90250494,7.658333333,7.325796686,256.8333333,71.2
05-05-18,19.49166667,20.7633386,7.436666667,17.31320433,273.5833333,50.1
06-05-18,19.10416667,18.16583892,7.506041667,7.471445307,300.5833333,69.3
07-05-18,19.34166667,21.72458925,7.462291667,7.598436285,283.3125,66.7
08-05-18,19.93333333,30.22083957,7.407083333,5.179593929,254.9583333,61.9
09-05-18,20.29583333,27.58167323,7.57625,6.300334907,246.0625,63.2
10-05-18,19.8875,23.85917355,7.460833333,6.654409217,263.4166667,65.3
11-05-18,18.91666667,26.80334054,7.58375,7.250150195,285.7083333,63.6
12-05-18,14.72833333,24.9503588,6.527083333,7.233509302,265.575,64.7
13-05-18,19.68333333,27.51071039,7.45375,7.550201743,300.0666667,63.2
14-05-18,21.08125,22.08579649,7.40078125,7.065795638,284.075,66.5
15-05-18,19.86666667,24.05141357,7.451666667,7.491919958,277.8,65.2
16-05-18,19.95833333,24.65509849,7.318958333,7.362779065,278.8333333,64.8
17-05-18,20.05,25.25878341,7.42625,7.533638172,285.8666667,64.5
18-05-18,20.475,26.86246834,7.336875,7.371163946,271.9,63.6
19-05-18,20.56666667,28.46615326,7.424166667,7.50868972,278.9333333,62.7
20-05-18,20.325,25.40317152,7.391458333,7.579548828,275.9666667,64.4
21-05-18,20.41666667,24.00685644,7.26875,7.450407935,270,65.2
22-05-18,20.10833333,23.15872418,7.307375,7.387908884,272.5666667,65.8
23-05-18,20.13333333,23.97725859,7.352666667,7.458743166,275.8,65.3
24-05-18,20.55416667,24.52495967,7.299208333,7.387910781,266.95,64.9
25-05-18,20.64166667,24.07266074,7.26575,7.55041173,275.1,65.2
26-05-18,20.72916667,22.62036182,7.332291667,7.379579345,270.25,66.1
27-05-18,20.81666667,22.50139623,7.2555,7.508746961,276.4,66.2
28-05-18,20.90416667,23.38243064,7.352041667,7.371247909,283.2166667,65.6
29-05-18,20.99166667,23.59679838,7.26525,7.533748858,277.3666667,65.5
30-05-18,21.07916667,22.81116612,7.301791667,7.42958314,277.5166667,66
31-05-18,21.16666667,23.3588672,7.251666667,7.458750755,288,65.6
01-06-18,19.31541667,21.94120083,7.299208333,6.631905195,234.2875,66.6
02-06-18,17.85833333,23.1068678,7.4605,6.713392968,245.7,65.8
03-06-18,19.55833333,21.21003476,7.522,7.601130742,261.8833333,67.1
04-06-18,21.15416667,19.5423684,7.364333333,7.443035182,275.9,68.3
05-06-18,21.8125,19.43720203,7.365,7.487022955,319.2916667,68.3
06-06-18,21.49166667,16.06120233,7.48025,7.268510728,342.1,71
07-06-18,21.73333333,15.67270263,7.398833333,7.518748501,365.95,71.4
08-06-18,22.35,22.1633696,7.290958333,6.083569608,348.2375,66.4
